0.0028691538222401537	0.9414136014923472	0.3356414817996788
0.0030113646190591268	0.9385672363584883	0.3423385765823423
0.003156788510568273	0.9356620705670063	0.34896581504942203
0.003305404489403273	0.9326988768614441	0.35552274856746363
0.0034571911374233796	0.9296784390394	0.36201269871424857
0.0036121266320172864	0.9266015514960364	0.36843569179182245
0.0037701887525004663	0.9234690187656333	0.37479123733338
0.003931354886600753	0.9202816550616366	0.38108302377423775
0.004095602037028457	0.9170402838156559	0.38731081208092955
0.004262906828127587	0.9137457372158416	0.3934753994567743
0.0044332455126047336	0.9103988557450893	0.39957694691644036
0.004606593978331884	0.907000487719489	0.4056186426720502
0.004782927755219803	0.9035514888274466	0.4116001941263941
0.00496222202215823	0.9000527216698907	0.417521572415494
0.005144451614019382	0.8965050553019659	0.4233862807783299
0.005329591028721198	0.8929093647766133	0.4291929014236556
0.005517614434346707	0.8892665306904227	0.4349436585159787
0.005708495676315832	0.8855774387321336	0.44063974814572454
0.005902208284606185	0.8818429792341563	0.4462811748265678
0.006098725481019156	0.8780640467274627	0.4518698884374575
0.006298020186487755	0.8742415395002007	0.45740513712390796
0.0065000650284225804	0.8703763591603635	0.4628904619611441
0.00670483234809246	0.8664694102028376	0.46832517327643597
0.006912294208036056	0.8625215995811448	0.47371036873535427
0.007122422399501042	0.8585338362841747	0.47904628363147633
0.007335188449907316	0.8545070309182007	0.4843363249260572
0.007550563630330692	0.8504420952944527	0.48957796790111363
0.007768518963003649	0.8463399420225135	0.4947731274692464
0.007989025228829733	0.8422014841097901	0.49992582528272334
0.008212052974908143	0.838027634567299	0.5050348202976284
0.008437572522065185	0.8338193060219922	0.5101008853161062
0.0086655539723892	0.8295774103358399	0.5151243945735658
0.008895967216765645	0.8253028582318747	0.5201023581796533
0.009128781942409204	0.8209965589273762	0.5250455875757938
0.009363967640389416	0.816659419774388	0.529948885557541
0.009601493613146947	0.8122923459077214	0.5348136685552536
0.009841328981997145	0.8078962399005978	0.5396397535513621
0.010083442694617837	0.8034720014280796	0.5444250657992542
0.010327803532518366	0.7990205269384043	0.5491801122661081
0.010574380118486772	0.7945427093323475	0.5538997901461596
0.010823140924012199	0.7900394376507162	0.5585849910852222
0.011074054276679703	0.7855115967700615	0.5632303487066883
0.011327088367534429	0.7809600671066964	0.5678505511900648
0.01158221125841253	0.7763857243290854	0.5724387365306993
0.011839390889236035	0.7717894390786644	0.5769956537246678
0.01209859508526887	0.7671720766991401	0.5815176326629534
0.012359791564331576	0.7625344969743059	0.5860153528803352
0.012622947943972071	0.7578775538743961	0.5904850706058521
0.01288803174858987	0.7532020953110061	0.5949230892007212
0.013155010416511459	0.7485089629005718	0.5993386691146644
0.013423851307014335	0.7437989917364151	0.6037244818588511
0.013694521707297415	0.7390730101693398	0.6080895234169261
0.013966988839395495	0.7343318395967594	0.6124253972748237
0.014241219867035693	0.729576294260321	0.6167422814649819
0.014517181902433606	0.7248071810519954	0.6210353273656637
0.014794842013027137	0.720025299328582	0.6252994846873061
0.01507416722814599	0.7152314407345771	0.6295509267555954
0.015355124545615004	0.7104263890333407	0.6337811851312001
0.015637680938289194	0.7056109199464993	0.6379912320314787
0.01592180336051897	0.7007858010015053	0.6421736539921847
0.01620745875454356	0.6959517913872718	0.6463448534815591
